tweet_id,sentiment,content 
1964320538,sadness,_at_ i_clo_m sorry hear that_exc_ sometimes family sucks
1964320552,sadness,sick home bored want get better already enjoy college grad_exc_
1964320941,worry,hey every1_exc_ yesterday prom best_dat_ wan na go back time _col__col_ ima miss every new picks soon myspace_dat_com_sla_risound
1964321395,neutral,_at_ awesome_exc_ deserved i_clo_m sure_dat_ miss crabs games
1964321739,sadness,weekend_com_ bought lost odyssey_com_ yay _gui__gui__gui__gui__gui__gui__gui_ however_com_ 360 rrod_clo_ed it_clo_s second time
1964322038,worry,greg nooooo don_at_ leave u shud gone throooooooooooooo_exc__exc__exc__exc__exc__exc_ im gon na find u restaurant don_clo_t worry lol cry cry cry
1964322125,worry,_at_ lol must contribute destruction language_dat__dat__dat_awww
1964322313,love,_at_ fav_dat_ song uh_dat__dat__dat_honestly_com_ rude u make us choose_dat_ lol love _clo_em all_exc_
1964322689,worry,_at_ tease_exc_ cant wait til sunday_exc__exc_ that_com_ nothing november oh well_com_ wait_exc_
1964322980,sadness,southland wk
1964323985,neutral,_at_ don_clo_t either here_dat_
1964324590,happiness,got ta go twitterers _par__int__par_ stupid sister wants go facebook oging montreal 2morrow wont while_exc_ bye_exc__exc_ xoxox & lt_sem_33
1964324596,worry,_at_ wats got luck u guys beat la_exc__exc_ lol would like see best wishes denver nuggets cavs done
1964324599,sadness,_url_ _gui_ picture last year freshman year miss thos days
1964324849,worry,horrible experience dentist_dat_ crown made doesn_clo_t fit right won_clo_t fix give back money_dat_
1964325215,sadness,good day_dat__dat__dat_ havent good week forreal_exc__exc_
1964325219,hate,damn_com_ photo gone_exc_
1964325262,happiness,_at_ yeah replied_exc__exc_ meant take photo drink laaazy didnt_clo_ x
1964325317,enthusiasm,2 bed_dat_ gon force sandman 2 com wot since dont look like there_clo_s gon partyin 2nyt
1964325373,sadness,2 hoes _dat__dat_ none
1964325574,surprise,_at_ location thing_int_ ubertwitter_dat__dat__dat_it option include locations_exc_ jon uses uber_com_ lol
1964326038,relief,_url_ _gui_ session almost
1964326060,worry,ok thunder scaring
1964326074,sadness,_at_ aww too_exc__exc__exc_ miss you_dat_
1964326224,surprise,_at_ oh_com_ anymore_int_
1964326367,worry,late today_com_ due construction_exc__exc__exc_ tgif_dat__dat__dat_
1964326438,worry,placed $ 2 bet sure thing lost_dat_ betting me_exc_
1964326612,neutral,& quot_sem_your gon na miss this_com_ gon na want back_com_ gon na wish days hadn_clo_t gone fast & quot_sem_ true already miss year
1964326790,surprise,we_clo_re getting another puppy _dat__dat__dat_ cool_dat__dat__dat_ really
1964326807,sadness,we_clo_re getting another puppy _dat__dat__dat_ cool_dat__dat__dat_ really
1964326973,neutral,_at_ _at_ amason seems think hamburger a_gui_go_gui_gos don_clo_t get till october_exc_ well now_dat__dat__dat__dat_
1964327024,sadness,woo hoo friday_exc__exc_ _dat__dat__dat__dat_wait_dat__dat__dat__dat_ work cleaners tomorrow_dat_
1964327210,neutral,jus got done swimming_exc_ soon ima need stay outta sun
1964327211,worry,_at_ omg kool_dat_ i_clo_m road
1964327356,worry,_at_ submitted resume day saw answer back_dat_ oh well_dat__dat__dat_
1964327430,neutral,thanks definition throwbie_exc_ editors reviewed entry decided publish it_dat_
1964327644,empty,soooo need catch new _at_ stuff_exc__exc_ going airport fly home vegas
1964327646,worry,_at_ thats it_com_ rub ur seeing morrissey_exc_ il go cry corner x
1964327698,neutral,_at_ don_clo_t know you_com_ made lose
1964327892,love,spent whole dream cooking delicious meal_com_ woke got try
1964328021,sadness,_at_ trailed streets sheffield couldn_clo_t find pub_exc_ numbers landlines_dat_ goes it_int_
1964328066,sadness,need relocate west coast_dat__dat_ weather killin me_exc__exc__exc_
1964328633,enthusiasm,heading wedding
1964329118,anger,sam sean teasing saying gon na get wings without
1964329436,neutral,over_exc_ high school
1964329569,neutral,_at_ new article finding youtube channel stats google analytics account_int_ can_clo_t find
1964329877,worry,nnnnoooooo_exc__exc__exc__exc_ learned we_clo_ve got frost warning tonight_exc_
1964330414,sadness,_at_ never answer me_dat__dat__dat_
1964330549,happiness,day_com_ 12 hours work i_clo_d really like job_com_ it_clo_s fabulous _col_b
1964330713,neutral,_at_ working way bottle excedrin_dat_ maybe twins_dat_
1964331523,worry,sooooo much stress lately
1964331624,worry,gees week get anymore horrible_dat__dat__dat__dat_now cant go spain
1964332243,surprise,_at_ ur taking tease lessons guys_exc_ fair lol_com_ oh well_com_ we_clo_ll wait patiently can_exc_
1964332450,worry,_at_ sad_dat__dat__dat_sorry hear that_dat_ sweet dog_dat_
1964332538,neutral,fucking neighbors slamming door hobby_dat_ good thing middle class dying ill rent forever_exc_
1964332567,sadness,chloe drinking away sorrows_com_ dreambears should_clo_ve got
1964332859,neutral,i_clo_m always last one office_dat__dat__dat__dat_especially friday
1964332898,sadness,_at_ man missed it_exc__exc_ ive waitn day 4 u 2 giv tix away & amp_sem_ whn im rappn _at_ wrk u gav tix away_exc_ im sad_exc_
1964332940,neutral,_at_
1964333082,sadness,loving half day_exc_ wasn_clo_t raining_dat_ soccer practice tonightt_dat_
1964333091,hate,ugh trek hollie steel annoys & gt_sem_
1964333615,neutral,_at_
1964333704,love,im pretty sure miss watching & quot_sem_yo gabba gabba & quot_sem_ niece
1964364330,neutral,dates hockey games confused they_clo_re next week
1964364461,worry,sharpie running dangerously low ink
1964364729,hate,facebook decided i_clo_m annoying abusive add lots friends_dat_ least distractions coursework now_dat__dat__dat_
1964364811,worry,_at_ know_com_ suns even ive hr_dat_ tossa decided sleep side cold nose me_dat_
1964365005,sadness,light depression_dat_ payed extra bill last years taxes_dat__dat__dat_ must find country tax lower 56 %
1964365251,neutral,_at_ guess get loads emails & amp_sem_ people asking stuff al time seriously wonder ever read comments x
1964365366,empty,homee_dat_ bored plzz_exc_ someone txt something weekend_dat_
1964365527,neutral,hve fat kink neck maybe someone handsome massage later_int_ we_clo_ll see_exc_
1964365551,fun,playing 7 _at_ club impact tomorrow_exc_ finally got shirts_exc_ woopity doo_exc_ want slurpeeee sooo bad right
1964365572,happiness,doesn_clo_t go work tomorrow_exc_ good times_exc_ revision though
1964365667,anger,never anything good school rabbit life cycle dunno tune giutar stuffed
1964365814,neutral,_at_ bad sort want miss me_int_ know missing her_dat_
1964365817,worry,_at_ i_clo_m jealous_exc_ wish could join u_dat_ it_clo_s cold la right now_dat_
1964366064,worry,poor little holly night preparing act tomorrow
1964366087,sadness,fingers hurt
1964366568,sadness,miss daddy much_dat_
1964366949,happiness,excited bout going 2nite bummed cuz im da designated driver_dat_ drinking angie_exc_
1964367126,love,_at_ wow_com_ i_clo_ve officially lost faith britain_com_ looks like wishes weren_clo_t met_com_ sadly
1964367335,sadness,cried way final episode er_dat__dat__dat_ _clo_previously er_clo_ documentary it_exc_
1964368248,worry,_at_ i_clo_ve got really bad arthritus left hand_dat_ cant use thumb
1964368363,fun,_at_ hmmm essense awards would fun_dat__dat__dat_ also pricy
1964368543,worry,_at_ u really don_clo_t think so_int_ maybe ur right_dat__dat__dat__dat_lol_dat_ btw phone u using_int_ think u told b4_dat__dat__dat_i might app u
1964368765,boredom,tired_dat_ 04_col_30 alarm setting bed soon bloody iphone backup sync finishes_dat_
1964368780,worry,hmm_com_ first pizza ages feel bit sick that_clo_ll teach me_exc_
1964368843,worry,sick doesn_clo_t seem like i_clo_m getting better
1964369247,sadness,im going bed dnt feel well always
1964369337,worry,_at_ yes_com_ actually_com_ am_dat_ i_clo_m home_com_ moms laundry & amp_sem_ babysitting_dat_ broke something didn_clo_t need 2 b fixed
1964369361,worry,_at_ mr_dat_ ddub bout_clo_ announcing new date nc shows_int_ please don_clo_t leave us out_dat_ got refund 2day 5_ast_
1964369741,worry,_at_ missed 10 min_com_ haha_dat_ went sleep 15 past_com_ major anxiety attack around 630 again_dat_ ugh_dat_ boo
1964369771,sadness,_at_ must kidding_dat_ boys _par_definately_par__par_i hope anyway o_o_par_ girls _par_probably_par_ honest must proper ugly no_gui_one likes
1964370122,neutral,finally roll_dat__dat__dat_ time stop_dat_ weird love do_int_
1964370183,worry,omg i_clo_ve seen happened hollie_exc_ poor ickle one
1964370205,sadness,really missing daughters haiti_exc_ wishing could go back_dat_
1964370273,worry,man_com_ ain_clo_t without v_clo_s presence minute_dat__dat__dat_i feel like lil kid momma
1964370438,sadness,_at_ bicycle_int_ sucks cant ride
1964370447,neutral,whew_dat_ vacuuming_dat_ good time_exc_ vacuum_dat_
1964371071,happiness,_at_ please nick_com_ say happy birthday me_dat_ birthday yesterday_exc_
1964371482,surprise,wow_dat_ teacher called skunk cuz hair
1964371640,worry,wishes zak wuld trust enough give bac necklace want back_com_ thinks i_clo_ll cut it_dat__dat__dat__dat__dat_ _url_
1964371804,worry,_url_ _gui_ plans ruined
1964371975,neutral,_at_ hoping could drop ~_sla__dat_vim vim macvim could share
1964371985,love,_at_ ich auch zur aftershowparty
1964372090,sadness,got work_dat_ today three days left_dat_ heart breaking_dat_
1964372342,sadness,fuck_com_ kind bugs house_dat_ dont know
1964372398,enthusiasm,_at_ can_clo_t vote 4 u mtv movie awards_dat_ vote button_dat_ cause live sweden_int_ wan na vote 4 u 2 u rock xo
1964372429,sadness,_at_ oh _gui_ poor you_exc__exc_
1964372560,worry,great cant eve locate phone_exc_ goes 200 drain
1964372585,neutral,gettin cardio right now_dat_ walkin train station awww miss gym
1964372703,worry,hate life mo_com_ sucks
1964372737,sadness,_at_ _gui_ bummer_dat__dat__dat_mail came package didn_clo_t
1964373475,neutral,got home got freakkin clen
1964373635,sadness,_at_ yes_dat__dat__dat__dat__dat__dat__dat__dat_there many cool things americans watch
1964373711,happiness,choir assembly bad it_clo_s fucking hot_com_ yay_exc_
1964373749,neutral,sweating degens wsop i_clo_m using twitter
1964373897,sadness,lonely
1964374033,worry,_at_ nope probably revision hbu_int_ x
1964374187,neutral,_hashtag_ little holly perform tomorrow night_clo_s final_int_ poor little mite looked terrified_dat_ brave fantastic voice scared
1964374228,worry,husband went bed_com_ missing tuesday
1964374843,neutral,_at_ dude_exc__exc__exc_ wtf_exc__exc_ text morning take care me_exc_ uncool_dat__dat__dat__dat__dat_ it_clo_s confirmed_dat__dat__dat_ hate
1964374933,surprise,_at_ decleration yet crazy ass koreans aren_clo_t playing nice anymore u thinks next_int_ i_clo_m thinking war
1964375218,sadness,_url_ _gui_ rounding bases _gui_ fast relays_dat_ fast game
1964375276,sadness,guess go back scrape oven now_dat_ blerg
1964375297,relief,dad asked sticking tongue ironing_com_ told didn_clo_t burn finger_com_ burnt finger
1964375439,worry,_at_ would much rather didn_clo_t punch face_dat__dat__dat_it might hurt
1964375883,happiness,_at_ love pd_exc_ fucking good_exc_ wanted try something new_dat__dat__dat_i give 2_dat_5_sla_5 stars_dat_ it_clo_s meh_dat_
1964376018,neutral,got ta get early tomorrow_dat__dat__dat_gotta work 9
1964376406,neutral,oh godddd coughed little bit taco
1964376606,fun,bgt amazing tonight_com_ threee amazing acts got sent home
1964376656,worry,_at_ also_com_ technologically challenged cell phone makes phone calls_dat_ can_clo_t _hashtag_
1964376810,fun,got car back excited_sla_sad going away party i_clo_m attending tonight_dat_ dani going back brazil_dat__dat__dat_
1964376925,sadness,twitter one talk 2 know celebs i_clo_m nt it_clo_s nice spoken
1964377244,sadness,happened warm_int_ commence pouting returns readysetgo
1964377335,sadness,fridayyyyy_exc__exc__dat__dat__dat__dat_ i_clo_m working
1964377782,fun,_at_ lol_com_ dork_dat_ hmm_com_ book pretty good_int_ maybe check out_dat_ that_clo_s 4gb sucks 8 isn_clo_t much better_dat_
1964378068,love,_at_ hahaha agree_dat_ im glad aiden tonights show greg got place
1964378107,neutral,wishes time last week
1964378170,sadness,_at_ day hasnt without ur running conversation day
1964378271,sadness,_at_ nooooooooooooooo_exc_ well 4g prob june doesn_clo_t help u
1964378506,worry,computer packed away_dat_ goes life_dat_ right cardboard box_dat_
1964378602,love,_at_ aww don_clo_t want u suffer it_clo_s midol isn_clo_t working me_dat_ grrrrr hate stuff_dat_ love tho_dat_
1964378652,neutral,gots headache
1964378785,sadness,bummed babydoll spaghetti_gui_strap tank three wolf moon t_gui_shirts_dat_ love meme_sem_ hate wearing fabric box_dat_
1964378829,worry,_at_ didnt include taylor & quot_sem_follow friday & quot_sem_
1964379205,worry,phoneless next couple hours_dat_ one blame myself_dat_
1964379415,hate,home now_dat_ feeling tired_dat_ want take nap can_clo_t_dat_
1964379559,neutral,_at_ don_clo_t like them_int_
1964379662,worry,_at_ ooops_exc_ last link first_exc_ sry mistake
1964379708,worry,need job keep waters_dat__dat__dat_thought one apparently & quot_sem_casual & quot_sem_ search
1964379910,neutral,_at_ perez_dat__dat__dat__dat__dat__dat__dat_ youtube video isn_clo_t working
1964380152,love,_at_ something 2 get attention 2 get sexify love played _url_ what_int_ worked last time_exc_ $ 2 bribe
1964380163,worry,flip flop broke_dat__dat__dat_walking downtown seattle
1964380264,neutral,_at_ hi jordan i_clo_m gon na u_dat__dat__dat_i know ur busy know ur probably tired_dat_ please reschedule nc_dat_ don_clo_t leave us out_dat_
1964380469,neutral,_at_ ahaha know_dat_ can_clo_t anything weekend
1964380731,worry,lil sad bc wont able toeat hot dog big kahuna cookie sandwich ranger game tonight_exc_
1964380732,love,greg d_col_ cried _col_l could got through_exc__exc_ still love greg_dat_ _hashtag_
1964380968,neutral,_at_ don_clo_t count
1964381030,sadness,_at_ bad can_clo_t come_exc_ enjoy urself tho_dat_
1964381230,neutral,i_clo_m trying tag _at_ picture facebook already 50 tags_dat_ lol
1964381613,relief,finally_com_ got teaching load confusion cleared_dat_ teach 3 third year sections catch_dat_
1964382013,worry,_at_ pleaseeeee _dat__dat_ thing wanted birthdayyyy_exc_ please say happy birthday me_exc_
1964382579,neutral,_at_ havent west since 07_dat__dat__dat_i think picked bad wknd b_sla_c overcast tho
1964382604,sadness,i_clo_m boredddd_dat_ day gone quick don_clo_t like it_exc_
1964382829,boredom,even though it_clo_s 7am saturday morning_com_ feels like weekend already over_dat_ btw i_clo_m awake bad dream_dat__dat_
1964383841,sadness,darn_com_ one slipped right fingers
1964383852,love,_at_ aww im ok stuck coach coming back nans today lovely sunshine xx
1964383995,sadness,finally school day ended_com_ friday friday friday w00t_exc_ it_clo_s raining outside_dat_
1964384101,worry,headache
1964384403,empty,nothing much tv_com_ seen good stuff_dat__dat__dat_think i_clo_ll go bed soon_com_ it_clo_s hot sleep
1964384539,empty,ya could hit aim cause mad bored nuttin 2
1964384586,worry,heyya guys_exc_ anyone know give formulas create sudoku_int_ please help
